MENTION	XMLBOTTOM	XML	PATTERN	SCORE	POS
299	<COUNTRY>[X]</COUNTRY> n army	<COUNTRY>[ ' [ X ] ' ]</COUNTRY> n army	<COUNTRY></COUNTRY> n army	0.542485401	0
300	<COUNTRY>[X]</COUNTRY> n army	<COUNTRY>[ ' [ X ] ' ]</COUNTRY> n army	<COUNTRY></COUNTRY> n army	0.542485401	0
305	<COUNTRY>[X]</COUNTRY> n army	<COUNTRY>[ ' [ X ] ' ]</COUNTRY> n army	<COUNTRY></COUNTRY> n army	0.542485401	0
308	<COUNTRY>[X]</COUNTRY> n army	<COUNTRY>[ ' [ X ] ' ]</COUNTRY> n army	<COUNTRY></COUNTRY> n army	0.542485401	0
317	<COUNTRY>[X]</COUNTRY> n army	<COUNTRY>[ ' [ X ] ' ]</COUNTRY> n army	<COUNTRY></COUNTRY> n army	0.542485401	0
340	<COUNTRY>[X]</COUNTRY> n army	<COUNTRY>[ ' [ X ] ' ]</COUNTRY> n army	<COUNTRY></COUNTRY> n army	0.542485401	0
345	<COUNTRY>[X]</COUNTRY> n army	<COUNTRY>[ ' [ X ] ' ]</COUNTRY> n army	<COUNTRY></COUNTRY> n army	0.542485401	0
359	<COUNTRY>[X]</COUNTRY> n army	<COUNTRY>[ ' [ X ] ' ]</COUNTRY> n army	<COUNTRY></COUNTRY> n army	0.542485401	0
361	<COUNTRY>[X]</COUNTRY> n army	<COUNTRY>[ ' [ X ] ' ]</COUNTRY> n army	<COUNTRY></COUNTRY> n army	0.542485401	0
366	<COUNTRY>[X]</COUNTRY> n army	<COUNTRY>[ ' [ X ] ' ]</COUNTRY> n army	<COUNTRY></COUNTRY> n army	0.542485401	0
389	<COUNTRY>[X]</COUNTRY> n army	<COUNTRY>[ ' [ X ] ' ]</COUNTRY> n army	<COUNTRY></COUNTRY> n army	0.542485401	0
394	<COUNTRY>[X]</COUNTRY> n army	<COUNTRY>[ ' [ X ] ' ]</COUNTRY> n army	<COUNTRY></COUNTRY> n army	0.542485401	0
410	<COUNTRY>[X]</COUNTRY> n army	<COUNTRY>[ ' [ X ] ' ]</COUNTRY> n army	<COUNTRY></COUNTRY> n army	0.542485401	0
437	<COUNTRY>[X]</COUNTRY> n army	<COUNTRY>[ ' [ X ] ' ]</COUNTRY> n army	<COUNTRY></COUNTRY> n army	0.542485401	0
456	<COUNTRY>[X]</COUNTRY> n army	<COUNTRY>[ ' [ X ] ' ]</COUNTRY> n army	<COUNTRY></COUNTRY> n army	0.542485401	0
468	<COUNTRY>[X]</COUNTRY> n army	<COUNTRY>[ ' [ X ] ' ]</COUNTRY> n army	<COUNTRY></COUNTRY> n army	0.542485401	0
480	<COUNTRY>[X]</COUNTRY> n army	<COUNTRY>[ ' [ X ] ' ]</COUNTRY> n army	<COUNTRY></COUNTRY> n army	0.542485401	0
486	<COUNTRY>[X]</COUNTRY> n army	<COUNTRY>[ ' [ X ] ' ]</COUNTRY> n army	<COUNTRY></COUNTRY> n army	0.542485401	0
495	<COUNTRY>[X]</COUNTRY> n army	<COUNTRY>[ ' [ X ] ' ]</COUNTRY> n army	<COUNTRY></COUNTRY> n army	0.542485401	0
510	<COUNTRY>[X]</COUNTRY> n army	<COUNTRY>[ ' [ X ] ' ]</COUNTRY> n army	<COUNTRY></COUNTRY> n army	0.542485401	0
513	<COUNTRY>[X]</COUNTRY> n army	<COUNTRY>[ ' [ X ] ' ]</COUNTRY> n army	<COUNTRY></COUNTRY> n army	0.542485401	0
520	<COUNTRY>[X]</COUNTRY> n army	<COUNTRY>[ ' [ X ] ' ]</COUNTRY> n army	<COUNTRY></COUNTRY> n army	0.542485401	0
525	<COUNTRY>[X]</COUNTRY> n army	<COUNTRY>[ ' [ X ] ' ]</COUNTRY> n army	<COUNTRY></COUNTRY> n army	0.542485401	0
579	<COUNTRY>[X]</COUNTRY> n army	<COUNTRY>[ ' [ X ] ' ]</COUNTRY> n army	<COUNTRY></COUNTRY> n army	0.542485401	0
631	( <COUNTRY>[X]</COUNTRY> ),	( <COUNTRY>[ ' [ X ] ' ]</COUNTRY> ),	( <COUNTRY></COUNTRY> ),	0.6397894336	1
640	<COUNTRY>[X]</COUNTRY> n state	<COUNTRY>[ ' [ X ] ' ]</COUNTRY> n state	<COUNTRY></COUNTRY> n state	0.5432126737	0
706	<COUNTRY>[X]</COUNTRY> n football	<COUNTRY>[ ' [ X ] ' ]</COUNTRY> n football	<COUNTRY></COUNTRY> n football	0.5547692754	0
712	( <ADMINISTRATIVE_DIVISION>[Y]</ADMINISTRATIVE_DIVISION> ),	( <ADMINISTRATIVE_DIVISION>[ ' [ Y ] ' ]</ADMINISTRATIVE_DIVISION> ),	( <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION> ),	0.6332048926	1
734	( <ADMINISTRATIVE_DIVISION>[Y]</ADMINISTRATIVE_DIVISION> ),	( <ADMINISTRATIVE_DIVISION>[ ' [ Y ] ' ]</ADMINISTRATIVE_DIVISION> ),	( <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION> ),	0.6332048926	1
744	( <COUNTRY>[X]</COUNTRY> ),	( <COUNTRY>[ ' [ X ] ' ]</COUNTRY> ),	( <COUNTRY></COUNTRY> ),	0.6397894336	1
777	<COUNTRY>[X]</COUNTRY> n football	<COUNTRY>[ ' [ X ] ' ]</COUNTRY> n football	<COUNTRY></COUNTRY> n football	0.5547692754	0
880	<COUNTRY>[X]</COUNTRY> n football	<COUNTRY>[ ' [ X ] ' ]</COUNTRY> n football	<COUNTRY></COUNTRY> n football	0.5547692754	0
883	<COUNTRY>[X]</COUNTRY> n football	<COUNTRY>[ ' [ X ] ' ]</COUNTRY> n football	<COUNTRY></COUNTRY> n football	0.5547692754	0
892	<COUNTRY>[X]</COUNTRY> n football	<COUNTRY>[ ' [ X ] ' ]</COUNTRY> n football	<COUNTRY></COUNTRY> n football	0.5547692754	0
945	<COUNTRY>[X]</COUNTRY> n football	<COUNTRY>[ ' [ X ] ' ]</COUNTRY> n football	<COUNTRY></COUNTRY> n football	0.5547692754	0
947	( <ADMINISTRATIVE_DIVISION>[Y]</ADMINISTRATIVE_DIVISION> ),	( <ADMINISTRATIVE_DIVISION>[ ' [ Y ] ' ]</ADMINISTRATIVE_DIVISION> ),	( <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION> ),	0.6332048926	1
973	<COUNTRY>[X]</COUNTRY> n football	<COUNTRY>[ ' [ X ] ' ]</COUNTRY> n football	<COUNTRY></COUNTRY> n football	0.5547692754	0
1017	( <COUNTRY>[X]</COUNTRY> ),	( <COUNTRY>[ ' [ X ] ' ]</COUNTRY> ),	( <COUNTRY></COUNTRY> ),	0.6397894336	1
1019	( <COUNTRY>[X]</COUNTRY> ),	( <COUNTRY>[ ' [ X ] ' ]</COUNTRY> ),	( <COUNTRY></COUNTRY> ),	0.6397894336	1
1139	<COUNTRY>[X]</COUNTRY> n politician,	<COUNTRY>[ ' [ X ] ' ]</COUNTRY> n politician,	<COUNTRY></COUNTRY> n politician,	0.6739957553	0
1176	<COUNTRY>[X]</COUNTRY> n footballer	<COUNTRY>[ ' [ X ] ' ]</COUNTRY> n footballer	<COUNTRY></COUNTRY> n footballer	0.509485401	0
1201	( <ADMINISTRATIVE_DIVISION>[Y]</ADMINISTRATIVE_DIVISION> ),	( <ADMINISTRATIVE_DIVISION>[ ' [ Y ] ' ]</ADMINISTRATIVE_DIVISION> ),	( <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION> ),	0.6332048926	1
1234	<COUNTRY>[X]</COUNTRY> n football	<COUNTRY>[ ' [ X ] ' ]</COUNTRY> n football	<COUNTRY></COUNTRY> n football	0.5547692754	0
1287	(now <COUNTRY>[X]</COUNTRY> ),	(now <COUNTRY>[ ' [ X ] ' ]</COUNTRY> ),	(now <COUNTRY></COUNTRY> ),	0.5895055592	1
1289	<COUNTRY>[X]</COUNTRY> n football	<COUNTRY>[ ' [ X ] ' ]</COUNTRY> n football	<COUNTRY></COUNTRY> n football	0.5547692754	0
1302	<COUNTRY>[X]</COUNTRY> n football	<COUNTRY>[ ' [ X ] ' ]</COUNTRY> n football	<COUNTRY></COUNTRY> n football	0.5547692754	0
1421	<COUNTRY>[X]</COUNTRY> n politician,	<COUNTRY>[ ' [ X ] ' ]</COUNTRY> n politician,	<COUNTRY></COUNTRY> n politician,	0.6739957553	0
1507	<COUNTRY>[X]</COUNTRY> n footballer	<COUNTRY>[ ' [ X ] ' ]</COUNTRY> n footballer	<COUNTRY></COUNTRY> n footballer	0.509485401	0
1689	arizona, new <COUNTRY>[X]</COUNTRY> ,	arizona, new <COUNTRY>[ ' [ X ] ' ]</COUNTRY> ,	arizona, new <COUNTRY></COUNTRY> ,	0.0291700588	2
1884	arizona, new <COUNTRY>[X]</COUNTRY> ,	arizona, new <COUNTRY>[ ' [ X ] ' ]</COUNTRY> ,	arizona, new <COUNTRY></COUNTRY> ,	0.0291700588	2
1939	arizona, new <COUNTRY>[X]</COUNTRY> ,	arizona, new <COUNTRY>[ ' [ X ] ' ]</COUNTRY> ,	arizona, new <COUNTRY></COUNTRY> ,	0.0291700588	2
2093	arizona, new <COUNTRY>[X]</COUNTRY> ,	arizona, new <COUNTRY>[ ' [ X ] ' ]</COUNTRY> ,	arizona, new <COUNTRY></COUNTRY> ,	0.0291700588	2
2143	arizona, new <COUNTRY>[X]</COUNTRY> ,	arizona, new <COUNTRY>[ ' [ X ] ' ]</COUNTRY> ,	arizona, new <COUNTRY></COUNTRY> ,	0.0291700588	2
2164	arizona, new <COUNTRY>[X]</COUNTRY> ,	arizona, new <COUNTRY>[ ' [ X ] ' ]</COUNTRY> ,	arizona, new <COUNTRY></COUNTRY> ,	0.0291700588	2
2370	arizona, new <COUNTRY>[X]</COUNTRY> ,	arizona, new <COUNTRY>[ ' [ X ] ' ]</COUNTRY> ,	arizona, new <COUNTRY></COUNTRY> ,	0.0291700588	2
2506	arizona, new <COUNTRY>[X]</COUNTRY> ,	arizona, new <COUNTRY>[ ' [ X ] ' ]</COUNTRY> ,	arizona, new <COUNTRY></COUNTRY> ,	0.0291700588	2
2531	arizona, new <COUNTRY>[X]</COUNTRY> ,	arizona, new <COUNTRY>[ ' [ X ] ' ]</COUNTRY> ,	arizona, new <COUNTRY></COUNTRY> ,	0.0291700588	2
2591	arizona, new <COUNTRY>[X]</COUNTRY> ,	arizona, new <COUNTRY>[ ' [ X ] ' ]</COUNTRY> ,	arizona, new <COUNTRY></COUNTRY> ,	0.0291700588	2
2602	arizona, new <COUNTRY>[X]</COUNTRY> ,	arizona, new <COUNTRY>[ ' [ X ] ' ]</COUNTRY> ,	arizona, new <COUNTRY></COUNTRY> ,	0.0291700588	2
2604	arizona, new <COUNTRY>[X]</COUNTRY> ,	arizona, new <COUNTRY>[ ' [ X ] ' ]</COUNTRY> ,	arizona, new <COUNTRY></COUNTRY> ,	0.0291700588	2
2882	prince philip, duke of <ADMINISTRATIVE_DIVISION>[Y]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION>[ ' [ Y ] ' ]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION>	0.0522111321	4
2886	prince philip, duke of <ADMINISTRATIVE_DIVISION>[Y]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION>[ ' [ Y ] ' ]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION>	0.0522111321	4
2931	prince philip, duke of <ADMINISTRATIVE_DIVISION>[Y]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION>[ ' [ Y ] ' ]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION>	0.0522111321	4
2935	prince philip, duke of <ADMINISTRATIVE_DIVISION>[Y]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION>[ ' [ Y ] ' ]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION>	0.0522111321	4
2962	prince philip, duke of <ADMINISTRATIVE_DIVISION>[Y]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION>[ ' [ Y ] ' ]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION>	0.0522111321	4
2971	prince philip, duke of <ADMINISTRATIVE_DIVISION>[Y]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION>[ ' [ Y ] ' ]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION>	0.0522111321	4
2997	prince philip, duke of <ADMINISTRATIVE_DIVISION>[Y]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION>[ ' [ Y ] ' ]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION>	0.0522111321	4
3012	prince philip, duke of <ADMINISTRATIVE_DIVISION>[Y]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION>[ ' [ Y ] ' ]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION>	0.0522111321	4
3034	prince philip, duke of <ADMINISTRATIVE_DIVISION>[Y]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION>[ ' [ Y ] ' ]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION>	0.0522111321	4
3103	prince philip, duke of <ADMINISTRATIVE_DIVISION>[Y]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION>[ ' [ Y ] ' ]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION>	0.0522111321	4
3113	prince philip, duke of <ADMINISTRATIVE_DIVISION>[Y]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION>[ ' [ Y ] ' ]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION>	0.0522111321	4
3194	prince philip, duke of <ADMINISTRATIVE_DIVISION>[Y]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION>[ ' [ Y ] ' ]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION>	0.0522111321	4
3216	prince philip, duke of <ADMINISTRATIVE_DIVISION>[Y]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION>[ ' [ Y ] ' ]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION>	0.0522111321	4
3231	prince philip, duke of <ADMINISTRATIVE_DIVISION>[Y]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION>[ ' [ Y ] ' ]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION>	0.0522111321	4
3239	prince philip, duke of <ADMINISTRATIVE_DIVISION>[Y]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION>[ ' [ Y ] ' ]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION>	0.0522111321	4
3278	prince philip, duke of <ADMINISTRATIVE_DIVISION>[Y]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION>[ ' [ Y ] ' ]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION>	0.0522111321	4
3336	prince philip, duke of <ADMINISTRATIVE_DIVISION>[Y]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION>[ ' [ Y ] ' ]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION>	0.0522111321	4
3400	prince philip, duke of <ADMINISTRATIVE_DIVISION>[Y]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION>[ ' [ Y ] ' ]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION>	0.0522111321	4
3420	prince philip, duke of <ADMINISTRATIVE_DIVISION>[Y]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION>[ ' [ Y ] ' ]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION>	0.0522111321	4
3440	prince philip, duke of <ADMINISTRATIVE_DIVISION>[Y]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION>[ ' [ Y ] ' ]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION>	0.0522111321	4
3533	prince philip, duke of <ADMINISTRATIVE_DIVISION>[Y]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION>[ ' [ Y ] ' ]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION>	0.0522111321	4
3565	prince philip, duke of <ADMINISTRATIVE_DIVISION>[Y]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION>[ ' [ Y ] ' ]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION>	0.0522111321	4
3701	( <COUNTRY>[X]</COUNTRY> ),	( <COUNTRY>[ ' [ X ] ' ]</COUNTRY> ),	( <COUNTRY></COUNTRY> ),	0.6397894336	1
3751	( <ADMINISTRATIVE_DIVISION>[Y]</ADMINISTRATIVE_DIVISION> ),	( <ADMINISTRATIVE_DIVISION>[ ' [ Y ] ' ]</ADMINISTRATIVE_DIVISION> ),	( <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION> ),	0.6332048926	1
3765	prince philip, duke of <ADMINISTRATIVE_DIVISION>[Y]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION>[ ' [ Y ] ' ]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION>	0.0522111321	4
3836	prince philip, duke of <ADMINISTRATIVE_DIVISION>[Y]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION>[ ' [ Y ] ' ]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION>	0.0522111321	4
3846	prince philip, duke of <ADMINISTRATIVE_DIVISION>[Y]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION>[ ' [ Y ] ' ]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION>	0.0522111321	4
3873	prince philip, duke of <ADMINISTRATIVE_DIVISION>[Y]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION>[ ' [ Y ] ' ]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION>	0.0522111321	4
3904	prince philip, duke of <ADMINISTRATIVE_DIVISION>[Y]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION>[ ' [ Y ] ' ]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION>	0.0522111321	4
3968	prince philip, duke of <ADMINISTRATIVE_DIVISION>[Y]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION>[ ' [ Y ] ' ]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION>	0.0522111321	4
4005	( <COUNTRY>[X]</COUNTRY> ),	( <COUNTRY>[ ' [ X ] ' ]</COUNTRY> ),	( <COUNTRY></COUNTRY> ),	0.6397894336	1
4054	prince philip, duke of <ADMINISTRATIVE_DIVISION>[Y]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION>[ ' [ Y ] ' ]</ADMINISTRATIVE_DIVISION>	prince philip, duke of <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION>	0.0522111321	4
4402	( <COUNTRY>[X]</COUNTRY> ),	( <COUNTRY>[ ' [ X ] ' ]</COUNTRY> ),	( <COUNTRY></COUNTRY> ),	0.6397894336	1
4697	<COUNTRY>[X]</COUNTRY> n football	<COUNTRY>[ ' [ X ] ' ]</COUNTRY> n football	<COUNTRY></COUNTRY> n football	0.5547692754	0
4864	<COUNTRY>[X]</COUNTRY> n football	<COUNTRY>[ ' [ X ] ' ]</COUNTRY> n football	<COUNTRY></COUNTRY> n football	0.5547692754	0
4973	<COUNTRY>[X]</COUNTRY> n football	<COUNTRY>[ ' [ X ] ' ]</COUNTRY> n football	<COUNTRY></COUNTRY> n football	0.5547692754	0
4978	( <COUNTRY>[X]</COUNTRY> );	( <COUNTRY>[ ' [ X ] ' ]</COUNTRY> );	( <COUNTRY></COUNTRY> );	0.5895055592	1
5031	seine-et- <ADMINISTRATIVE_DIVISION>[Y]</ADMINISTRATIVE_DIVISION> ,	seine-et- <ADMINISTRATIVE_DIVISION>[ ' [ Y ] ' ]</ADMINISTRATIVE_DIVISION> ,	seine-et- <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION> ,	0.6372048926	1
5058	seine-et- <ADMINISTRATIVE_DIVISION>[Y]</ADMINISTRATIVE_DIVISION> ,	seine-et- <ADMINISTRATIVE_DIVISION>[ ' [ Y ] ' ]</ADMINISTRATIVE_DIVISION> ,	seine-et- <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION> ,	0.6372048926	1
5085	seine-et- <ADMINISTRATIVE_DIVISION>[Y]</ADMINISTRATIVE_DIVISION> ,	seine-et- <ADMINISTRATIVE_DIVISION>[ ' [ Y ] ' ]</ADMINISTRATIVE_DIVISION> ,	seine-et- <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION> ,	0.6372048926	1
5095	seine-et- <ADMINISTRATIVE_DIVISION>[Y]</ADMINISTRATIVE_DIVISION> ,	seine-et- <ADMINISTRATIVE_DIVISION>[ ' [ Y ] ' ]</ADMINISTRATIVE_DIVISION> ,	seine-et- <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION> ,	0.6372048926	1
5098	seine-et- <ADMINISTRATIVE_DIVISION>[Y]</ADMINISTRATIVE_DIVISION> ,	seine-et- <ADMINISTRATIVE_DIVISION>[ ' [ Y ] ' ]</ADMINISTRATIVE_DIVISION> ,	seine-et- <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION> ,	0.6372048926	1
5111	seine-et- <ADMINISTRATIVE_DIVISION>[Y]</ADMINISTRATIVE_DIVISION> ,	seine-et- <ADMINISTRATIVE_DIVISION>[ ' [ Y ] ' ]</ADMINISTRATIVE_DIVISION> ,	seine-et- <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION> ,	0.6372048926	1
5113	commune in the seine-et- <ADMINISTRATIVE_DIVISION>[Y]</ADMINISTRATIVE_DIVISION> department	commune in the seine-et- <ADMINISTRATIVE_DIVISION>[ ' [ Y ] ' ]</ADMINISTRATIVE_DIVISION> department	commune in the seine-et- <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION> department	0.4862995527	4
5113	seine-et- <ADMINISTRATIVE_DIVISION>[Y]</ADMINISTRATIVE_DIVISION> department in the Île-de-	seine-et- <ADMINISTRATIVE_DIVISION>[ ' [ Y ] ' ]</ADMINISTRATIVE_DIVISION> department in the Île-de-	seine-et- <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION> department in the Île-de-	0.6126699899	1
5121	seine-et- <ADMINISTRATIVE_DIVISION>[Y]</ADMINISTRATIVE_DIVISION> ,	seine-et- <ADMINISTRATIVE_DIVISION>[ ' [ Y ] ' ]</ADMINISTRATIVE_DIVISION> ,	seine-et- <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION> ,	0.6372048926	1
5130	seine-et- <ADMINISTRATIVE_DIVISION>[Y]</ADMINISTRATIVE_DIVISION> ,	seine-et- <ADMINISTRATIVE_DIVISION>[ ' [ Y ] ' ]</ADMINISTRATIVE_DIVISION> ,	seine-et- <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION> ,	0.6372048926	1
5157	( <ADMINISTRATIVE_DIVISION>[Y]</ADMINISTRATIVE_DIVISION> ),	( <ADMINISTRATIVE_DIVISION>[ ' [ Y ] ' ]</ADMINISTRATIVE_DIVISION> ),	( <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION> ),	0.6332048926	1
