MENTION	XMLBOTTOM	XML	PATTERN	SCORE	POS
653	<ADMINISTRATIVE_DIVISION>[X]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[Y]</COUNTRY>	<ADMINISTRATIVE_DIVISION>[ ' [ X ] ' ]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[ ' [ Y ] ' ]</COUNTRY>	<ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION> governorate, <COUNTRY></COUNTRY>	0.5994161676	0
688	<ADMINISTRATIVE_DIVISION>[X]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[Y]</COUNTRY>	<ADMINISTRATIVE_DIVISION>[ ' [ X ] ' ]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[ ' [ Y ] ' ]</COUNTRY>	<ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION> governorate, <COUNTRY></COUNTRY>	0.5994161676	0
690	<ADMINISTRATIVE_DIVISION>[X]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[Y]</COUNTRY>	<ADMINISTRATIVE_DIVISION>[ ' [ X ] ' ]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[ ' [ Y ] ' ]</COUNTRY>	<ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION> governorate, <COUNTRY></COUNTRY>	0.5994161676	0
719	<ADMINISTRATIVE_DIVISION>[X]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[Y]</COUNTRY>	<ADMINISTRATIVE_DIVISION>[ ' [ X ] ' ]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[ ' [ Y ] ' ]</COUNTRY>	<ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION> governorate, <COUNTRY></COUNTRY>	0.5994161676	0
736	<ADMINISTRATIVE_DIVISION>[X]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[Y]</COUNTRY>	<ADMINISTRATIVE_DIVISION>[ ' [ X ] ' ]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[ ' [ Y ] ' ]</COUNTRY>	<ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION> governorate, <COUNTRY></COUNTRY>	0.5994161676	0
737	<ADMINISTRATIVE_DIVISION>[X]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[Y]</COUNTRY>	<ADMINISTRATIVE_DIVISION>[ ' [ X ] ' ]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[ ' [ Y ] ' ]</COUNTRY>	<ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION> governorate, <COUNTRY></COUNTRY>	0.5994161676	2
738	<ADMINISTRATIVE_DIVISION>[X]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[Y]</COUNTRY>	<ADMINISTRATIVE_DIVISION>[ ' [ X ] ' ]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[ ' [ Y ] ' ]</COUNTRY>	<ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION> governorate, <COUNTRY></COUNTRY>	0.5994161676	0
740	<ADMINISTRATIVE_DIVISION>[X]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[Y]</COUNTRY>	<ADMINISTRATIVE_DIVISION>[ ' [ X ] ' ]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[ ' [ Y ] ' ]</COUNTRY>	<ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION> governorate, <COUNTRY></COUNTRY>	0.5994161676	0
742	<ADMINISTRATIVE_DIVISION>[X]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[Y]</COUNTRY>	<ADMINISTRATIVE_DIVISION>[ ' [ X ] ' ]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[ ' [ Y ] ' ]</COUNTRY>	<ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION> governorate, <COUNTRY></COUNTRY>	0.5994161676	0
743	<ADMINISTRATIVE_DIVISION>[X]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[Y]</COUNTRY>	<ADMINISTRATIVE_DIVISION>[ ' [ X ] ' ]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[ ' [ Y ] ' ]</COUNTRY>	<ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION> governorate, <COUNTRY></COUNTRY>	0.5994161676	2
744	<ADMINISTRATIVE_DIVISION>[X]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[Y]</COUNTRY>	<ADMINISTRATIVE_DIVISION>[ ' [ X ] ' ]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[ ' [ Y ] ' ]</COUNTRY>	<ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION> governorate, <COUNTRY></COUNTRY>	0.5994161676	0
746	<ADMINISTRATIVE_DIVISION>[X]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[Y]</COUNTRY>	<ADMINISTRATIVE_DIVISION>[ ' [ X ] ' ]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[ ' [ Y ] ' ]</COUNTRY>	<ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION> governorate, <COUNTRY></COUNTRY>	0.5994161676	0
748	<ADMINISTRATIVE_DIVISION>[X]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[Y]</COUNTRY>	<ADMINISTRATIVE_DIVISION>[ ' [ X ] ' ]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[ ' [ Y ] ' ]</COUNTRY>	<ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION> governorate, <COUNTRY></COUNTRY>	0.5994161676	0
751	<ADMINISTRATIVE_DIVISION>[X]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[Y]</COUNTRY>	<ADMINISTRATIVE_DIVISION>[ ' [ X ] ' ]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[ ' [ Y ] ' ]</COUNTRY>	<ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION> governorate, <COUNTRY></COUNTRY>	0.5994161676	0
753	<ADMINISTRATIVE_DIVISION>[X]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[Y]</COUNTRY>	<ADMINISTRATIVE_DIVISION>[ ' [ X ] ' ]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[ ' [ Y ] ' ]</COUNTRY>	<ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION> governorate, <COUNTRY></COUNTRY>	0.5994161676	0
755	<ADMINISTRATIVE_DIVISION>[X]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[Y]</COUNTRY>	<ADMINISTRATIVE_DIVISION>[ ' [ X ] ' ]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[ ' [ Y ] ' ]</COUNTRY>	<ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION> governorate, <COUNTRY></COUNTRY>	0.5994161676	0
757	<ADMINISTRATIVE_DIVISION>[X]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[Y]</COUNTRY>	<ADMINISTRATIVE_DIVISION>[ ' [ X ] ' ]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[ ' [ Y ] ' ]</COUNTRY>	<ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION> governorate, <COUNTRY></COUNTRY>	0.5994161676	0
759	<ADMINISTRATIVE_DIVISION>[X]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[Y]</COUNTRY>	<ADMINISTRATIVE_DIVISION>[ ' [ X ] ' ]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[ ' [ Y ] ' ]</COUNTRY>	<ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION> governorate, <COUNTRY></COUNTRY>	0.5994161676	0
762	<ADMINISTRATIVE_DIVISION>[X]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[Y]</COUNTRY>	<ADMINISTRATIVE_DIVISION>[ ' [ X ] ' ]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[ ' [ Y ] ' ]</COUNTRY>	<ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION> governorate, <COUNTRY></COUNTRY>	0.5994161676	0
764	<ADMINISTRATIVE_DIVISION>[X]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[Y]</COUNTRY>	<ADMINISTRATIVE_DIVISION>[ ' [ X ] ' ]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[ ' [ Y ] ' ]</COUNTRY>	<ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION> governorate, <COUNTRY></COUNTRY>	0.5994161676	0
768	<ADMINISTRATIVE_DIVISION>[X]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[Y]</COUNTRY>	<ADMINISTRATIVE_DIVISION>[ ' [ X ] ' ]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[ ' [ Y ] ' ]</COUNTRY>	<ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION> governorate, <COUNTRY></COUNTRY>	0.5994161676	0
770	<ADMINISTRATIVE_DIVISION>[X]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[Y]</COUNTRY>	<ADMINISTRATIVE_DIVISION>[ ' [ X ] ' ]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[ ' [ Y ] ' ]</COUNTRY>	<ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION> governorate, <COUNTRY></COUNTRY>	0.5994161676	0
772	<ADMINISTRATIVE_DIVISION>[X]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[Y]</COUNTRY>	<ADMINISTRATIVE_DIVISION>[ ' [ X ] ' ]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[ ' [ Y ] ' ]</COUNTRY>	<ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION> governorate, <COUNTRY></COUNTRY>	0.5994161676	0
794	<ADMINISTRATIVE_DIVISION>[X]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[Y]</COUNTRY>	<ADMINISTRATIVE_DIVISION>[ ' [ X ] ' ]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[ ' [ Y ] ' ]</COUNTRY>	<ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION> governorate, <COUNTRY></COUNTRY>	0.5994161676	0
806	<ADMINISTRATIVE_DIVISION>[X]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[Y]</COUNTRY>	<ADMINISTRATIVE_DIVISION>[ ' [ X ] ' ]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[ ' [ Y ] ' ]</COUNTRY>	<ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION> governorate, <COUNTRY></COUNTRY>	0.5994161676	0
833	<ADMINISTRATIVE_DIVISION>[X]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[Y]</COUNTRY>	<ADMINISTRATIVE_DIVISION>[ ' [ X ] ' ]</ADMINISTRATIVE_DIVISION> governorate, <COUNTRY>[ ' [ Y ] ' ]</COUNTRY>	<ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION> governorate, <COUNTRY></COUNTRY>	0.5994161676	0
839	<COUNTRY>[Y]</COUNTRY> n federation	<COUNTRY>[ ' [ Y ] ' ]</COUNTRY> n federation	<COUNTRY></COUNTRY> n federation	0.5943789212	0
946	<COUNTRY>[Y]</COUNTRY> 's largest	<COUNTRY>[ ' [ Y ] ' ]</COUNTRY> 's largest	<COUNTRY></COUNTRY> 's largest	0.5994161676	0
976	( <COUNTRY>[Y]</COUNTRY> ),	( <COUNTRY>[ ' [ Y ] ' ]</COUNTRY> ),	( <COUNTRY></COUNTRY> ),	0.6645567874	1
1049	( <COUNTRY>[Y]</COUNTRY> ),	( <COUNTRY>[ ' [ Y ] ' ]</COUNTRY> ),	( <COUNTRY></COUNTRY> ),	0.6645567874	1
1105	( <COUNTRY>[Y]</COUNTRY> ),	( <COUNTRY>[ ' [ Y ] ' ]</COUNTRY> ),	( <COUNTRY></COUNTRY> ),	0.6645567874	1
1121	( <ADMINISTRATIVE_DIVISION>[X]</ADMINISTRATIVE_DIVISION> ),	( <ADMINISTRATIVE_DIVISION>[ ' [ X ] ' ]</ADMINISTRATIVE_DIVISION> ),	( <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION> ),	0.6645567874	1
1146	( <COUNTRY>[Y]</COUNTRY> ),	( <COUNTRY>[ ' [ Y ] ' ]</COUNTRY> ),	( <COUNTRY></COUNTRY> ),	0.6645567874	1
1161	( <COUNTRY>[Y]</COUNTRY> ),	( <COUNTRY>[ ' [ Y ] ' ]</COUNTRY> ),	( <COUNTRY></COUNTRY> ),	0.6645567874	1
1192	( <COUNTRY>[Y]</COUNTRY> ),	( <COUNTRY>[ ' [ Y ] ' ]</COUNTRY> ),	( <COUNTRY></COUNTRY> ),	0.6645567874	1
1196	( <ADMINISTRATIVE_DIVISION>[X]</ADMINISTRATIVE_DIVISION> ),	( <ADMINISTRATIVE_DIVISION>[ ' [ X ] ' ]</ADMINISTRATIVE_DIVISION> ),	( <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION> ),	0.6645567874	1
1203	football club based in <ADMINISTRATIVE_DIVISION>[X]</ADMINISTRATIVE_DIVISION>	football club based in <ADMINISTRATIVE_DIVISION>[ ' [ X ] ' ]</ADMINISTRATIVE_DIVISION>	football club based in <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION>	0.054805394	4
1277	( <COUNTRY>[Y]</COUNTRY> ),	( <COUNTRY>[ ' [ Y ] ' ]</COUNTRY> ),	( <COUNTRY></COUNTRY> ),	0.6645567874	1
1324	football club based in <ADMINISTRATIVE_DIVISION>[X]</ADMINISTRATIVE_DIVISION>	football club based in <ADMINISTRATIVE_DIVISION>[ ' [ X ] ' ]</ADMINISTRATIVE_DIVISION>	football club based in <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION>	0.054805394	4
1327	football club based in <ADMINISTRATIVE_DIVISION>[X]</ADMINISTRATIVE_DIVISION>	football club based in <ADMINISTRATIVE_DIVISION>[ ' [ X ] ' ]</ADMINISTRATIVE_DIVISION>	football club based in <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION>	0.054805394	4
1357	football club based in <ADMINISTRATIVE_DIVISION>[X]</ADMINISTRATIVE_DIVISION>	football club based in <ADMINISTRATIVE_DIVISION>[ ' [ X ] ' ]</ADMINISTRATIVE_DIVISION>	football club based in <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION>	0.054805394	4
1387	( <COUNTRY>[Y]</COUNTRY> ),	( <COUNTRY>[ ' [ Y ] ' ]</COUNTRY> ),	( <COUNTRY></COUNTRY> ),	0.6645567874	1
1458	( <COUNTRY>[Y]</COUNTRY> ),	( <COUNTRY>[ ' [ Y ] ' ]</COUNTRY> ),	( <COUNTRY></COUNTRY> ),	0.6645567874	1
1479	( <ADMINISTRATIVE_DIVISION>[X]</ADMINISTRATIVE_DIVISION> ),	( <ADMINISTRATIVE_DIVISION>[ ' [ X ] ' ]</ADMINISTRATIVE_DIVISION> ),	( <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION> ),	0.6645567874	1
1482	( <ADMINISTRATIVE_DIVISION>[X]</ADMINISTRATIVE_DIVISION> ),	( <ADMINISTRATIVE_DIVISION>[ ' [ X ] ' ]</ADMINISTRATIVE_DIVISION> ),	( <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION> ),	0.6645567874	1
1485	( <ADMINISTRATIVE_DIVISION>[X]</ADMINISTRATIVE_DIVISION> ),	( <ADMINISTRATIVE_DIVISION>[ ' [ X ] ' ]</ADMINISTRATIVE_DIVISION> ),	( <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION> ),	0.6645567874	1
1488	( <ADMINISTRATIVE_DIVISION>[X]</ADMINISTRATIVE_DIVISION> ),	( <ADMINISTRATIVE_DIVISION>[ ' [ X ] ' ]</ADMINISTRATIVE_DIVISION> ),	( <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION> ),	0.6645567874	1
1491	( <ADMINISTRATIVE_DIVISION>[X]</ADMINISTRATIVE_DIVISION> ),	( <ADMINISTRATIVE_DIVISION>[ ' [ X ] ' ]</ADMINISTRATIVE_DIVISION> ),	( <ADMINISTRATIVE_DIVISION></ADMINISTRATIVE_DIVISION> ),	0.6645567874	1
1764	( <COUNTRY>[Y]</COUNTRY> ),	( <COUNTRY>[ ' [ Y ] ' ]</COUNTRY> ),	( <COUNTRY></COUNTRY> ),	0.6645567874	1
2414	( <COUNTRY>[Y]</COUNTRY> ),	( <COUNTRY>[ ' [ Y ] ' ]</COUNTRY> ),	( <COUNTRY></COUNTRY> ),	0.6645567874	1
2684	( <COUNTRY>[Y]</COUNTRY> ),	( <COUNTRY>[ ' [ Y ] ' ]</COUNTRY> ),	( <COUNTRY></COUNTRY> ),	0.6645567874	1
